loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,default_flag
12000.0, 36 months,9.8,386.09,B,B3,2 years,RENT,39500.0,Fully Paid,credit_card,TX,25.43,0
8000.0, 36 months,6.99,246.99,A,A3,1 year,MORTGAGE,80000.0,Fully Paid,credit_card,PA,18.92,0
10000.0, 36 months,9.8,321.74,B,B3,10+ years,MORTGAGE,92000.0,Charged Off,debt_consolidation,WA,10.55,1
25000.0, 60 months,7.91,505.84,A,A5,10+ years,RENT,76500.0,Current,credit_card,MN,15.65,0
35000.0, 36 months,13.99,1196.05,C,C4,10+ years,RENT,100000.0,Fully Paid,debt_consolidation,CA,19.43,0
25600.0, 60 months,7.91,517.98,A,A5,3 years,OWN,150000.0,Fully Paid,debt_consolidation,TX,10.88,0
4325.0, 36 months,11.99,143.64,C,C1,10+ years,OWN,90000.0,Fully Paid,major_purchase,VA,16.96,0
6000.0, 36 months,6.99,185.24,A,A3,10+ years,OWN,48000.0,Fully Paid,credit_card,FL,33.78,0
18200.0, 60 months,15.77,440.37,D,D1,8 years,RENT,65000.0,Charged Off,credit_card,GA,29.28,1
10000.0, 36 months,6.99,308.73,A,A3,3 years,RENT,54000.0,Fully Paid,credit_card,MN,19.38,0
30000.0, 60 months,13.44,689.37,C,C3,5 years,MORTGAGE,81000.0,Fully Paid,debt_consolidation,MD,12.03,0
13200.0, 36 months,5.32,397.52,A,A1,2 years,MORTGAGE,150000.0,Fully Paid,home_improvement,TX,15.45,0
10000.0, 36 months,6.99,308.73,A,A3,5 years,RENT,220000.0,Fully Paid,debt_consolidation,IL,4.76,0
3000.0, 36 months,11.48,98.9,B,B5,5 years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,TX,22.82,0
20000.0, 36 months,9.8,643.47,B,B3,10+ years,OWN,96000.0,Fully Paid,debt_consolidation,FL,19.04,0
13875.0, 60 months,11.99,308.58,C,C1,10+ years,MORTGAGE,32500.0,Fully Paid,credit_card,LA,23.53,0
18000.0, 36 months,6.49,551.61,A,A2,10+ years,MORTGAGE,76000.0,Fully Paid,debt_consolidation,TX,14.4,0
15225.0, 36 months,8.49,480.55,B,B1,3 years,OWN,40000.0,Charged Off,debt_consolidation,AL,21.21,1
16000.0, 60 months,11.48,351.73,B,B5,6 years,RENT,65000.0,Charged Off,debt_consolidation,FL,21.16,1
21000.0, 60 months,9.8,444.13,B,B3,7 years,RENT,125000.0,Charged Off,other,CA,6.2,1
13000.0, 60 months,16.59,320.23,D,D2,< 1 year,RENT,40000.0,Charged Off,debt_consolidation,HI,16.74,1
20000.0, 36 months,7.91,625.9,A,A5,5 years,OWN,120000.0,Fully Paid,major_purchase,CA,4.99,0
31075.0, 36 months,7.49,966.49,A,A4,10+ years,RENT,70000.0,Fully Paid,credit_card,GA,17.18,0
18000.0, 36 months,6.99,555.71,A,A3,10+ years,OWN,120000.0,Fully Paid,credit_card,CO,14.88,0
5000.0, 36 months,9.17,159.4,B,B2,,MORTGAGE,74967.0,Fully Paid,other,WY,33.39,0
4675.0, 36 months,17.27,167.31,D,D3,< 1 year,MORTGAGE,13000.0,Fully Paid,credit_card,MI,34.07,0
6000.0, 36 months,9.8,193.05,B,B3,4 years,MORTGAGE,85140.0,Fully Paid,debt_consolidation,CA,14.42,0
12000.0, 60 months,12.88,272.31,C,C2,10+ years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,CA,12.62,0
13000.0, 60 months,13.99,302.42,C,C4,10+ years,RENT,115000.0,Fully Paid,home_improvement,AZ,9.9,0
1800.0, 36 months,11.48,59.34,B,B5,10+ years,RENT,50000.0,Fully Paid,other,NY,20.38,0
4475.0, 36 months,16.59,158.64,D,D2,10+ years,RENT,114000.0,Fully Paid,credit_card,TN,8.36,0
14400.0, 36 months,6.49,441.29,A,A2,8 years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,NC,16.32,0
5875.0, 36 months,7.91,183.86,A,A5,5 years,RENT,70000.0,Fully Paid,debt_consolidation,CA,9.53,0
20000.0, 36 months,17.97,722.75,D,D4,7 years,MORTGAGE,180000.0,Fully Paid,debt_consolidation,TX,25.1,0
10000.0, 36 months,6.99,308.73,A,A3,5 years,MORTGAGE,115000.0,Fully Paid,debt_consolidation,RI,23.26,0
34100.0, 60 months,12.88,773.79,C,C2,8 years,MORTGAGE,92892.0,Fully Paid,debt_consolidation,GA,29.14,0
24000.0, 36 months,11.48,791.2,B,B5,3 years,RENT,56457.0,Fully Paid,credit_card,MA,12.37,0
30000.0, 60 months,18.49,769.83,D,D5,8 years,MORTGAGE,300000.0,Current,debt_consolidation,WI,8.62,0
5200.0, 36 months,10.78,169.71,B,B4,7 years,MORTGAGE,160000.0,Fully Paid,debt_consolidation,TX,8.0,0
16800.0, 36 months,11.99,557.93,C,C1,< 1 year,RENT,50000.0,Fully Paid,debt_consolidation,CO,5.76,0
10000.0, 36 months,11.99,332.1,C,C1,7 years,RENT,40000.0,Fully Paid,debt_consolidation,NJ,10.95,0
22000.0, 60 months,17.97,558.3,D,D4,10+ years,MORTGAGE,55000.0,Fully Paid,debt_consolidation,MI,22.34,0
28000.0, 36 months,5.32,843.22,A,A1,10+ years,MORTGAGE,144000.0,Fully Paid,debt_consolidation,IL,29.88,0
7200.0, 36 months,6.49,220.65,A,A2,10+ years,MORTGAGE,60000.0,Fully Paid,credit_card,TN,20.68,0
18000.0, 36 months,11.99,597.78,C,C1,9 years,RENT,41000.0,Fully Paid,debt_consolidation,CA,38.35,0
8400.0, 36 months,7.49,261.26,A,A4,1 year,OWN,30000.0,Fully Paid,debt_consolidation,OK,29.2,0
5000.0, 36 months,14.85,172.96,C,C5,2 years,RENT,67000.0,Fully Paid,credit_card,PA,31.08,0
5000.0, 36 months,9.8,160.87,B,B3,10+ years,RENT,55000.0,Charged Off,debt_consolidation,CA,10.93,1
2400.0, 36 months,11.48,79.12,B,B5,5 years,MORTGAGE,60000.0,Charged Off,debt_consolidation,NC,24.14,1
15000.0, 36 months,5.32,451.73,A,A1,9 years,OWN,60000.0,Fully Paid,debt_consolidation,TX,21.48,0
6075.0, 36 months,9.17,193.67,B,B2,9 years,MORTGAGE,64400.0,Fully Paid,debt_consolidation,NJ,27.37,0
20000.0, 36 months,10.78,652.7,B,B4,2 years,RENT,55000.0,Fully Paid,debt_consolidation,IL,22.58,0
6025.0, 36 months,14.85,208.42,C,C5,10+ years,RENT,110000.0,Fully Paid,debt_consolidation,MA,21.32,0
8400.0, 36 months,9.17,267.79,B,B2,2 years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,GA,12.96,0
15000.0, 60 months,12.88,340.38,C,C2,2 years,RENT,90000.0,Fully Paid,debt_consolidation,CA,21.17,0
19200.0, 60 months,8.49,393.83,B,B1,10+ years,MORTGAGE,72000.0,Current,debt_consolidation,HI,21.22,0
12000.0, 36 months,15.77,420.53,D,D1,< 1 year,MORTGAGE,143000.0,Fully Paid,debt_consolidation,CA,3.61,0
28800.0, 36 months,12.88,968.73,C,C2,8 years,MORTGAGE,60000.0,Fully Paid,home_improvement,VA,6.68,0
5000.0, 36 months,5.32,150.58,A,A1,10+ years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,CA,19.22,0
5000.0, 36 months,12.88,168.19,C,C2,7 years,MORTGAGE,60000.0,Fully Paid,home_improvement,VA,30.24,0
31500.0, 60 months,11.99,700.55,C,C1,10+ years,MORTGAGE,120000.0,Fully Paid,debt_consolidation,CA,10.55,0
24000.0, 60 months,18.49,615.86,D,D5,10+ years,RENT,165000.0,Fully Paid,debt_consolidation,CA,13.05,0
20000.0, 60 months,12.88,453.84,C,C2,< 1 year,MORTGAGE,110000.0,Charged Off,debt_consolidation,TX,23.89,1
24000.0, 60 months,10.78,519.19,B,B4,2 years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,MI,20.82,0
21850.0, 60 months,17.27,546.21,D,D3,10+ years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,NY,12.74,0
9500.0, 36 months,6.49,291.13,A,A2,10+ years,MORTGAGE,126500.0,Fully Paid,home_improvement,AL,8.67,0
20000.0, 36 months,8.49,631.26,B,B1,10+ years,MORTGAGE,98000.0,Fully Paid,debt_consolidation,MN,16.7,0
20000.0, 60 months,13.44,459.58,C,C3,8 years,RENT,59000.0,Current,credit_card,NY,26.54,0
20000.0, 60 months,16.59,492.66,D,D2,10+ years,MORTGAGE,135000.0,Charged Off,home_improvement,TX,26.92,1
20000.0, 60 months,12.88,453.84,C,C2,< 1 year,RENT,65000.0,Fully Paid,credit_card,MA,16.93,0
25200.0, 60 months,13.44,579.07,C,C3,2 years,MORTGAGE,78000.0,Current,credit_card,VA,20.46,0
12000.0, 36 months,6.99,370.48,A,A3,10+ years,MORTGAGE,50000.0,Fully Paid,credit_card,VA,20.12,0
10000.0, 36 months,12.88,336.37,C,C2,10+ years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,AL,14.73,0
12000.0, 60 months,9.8,253.79,B,B3,10+ years,MORTGAGE,36500.0,Fully Paid,debt_consolidation,SC,18.91,0
12000.0, 60 months,7.91,242.81,A,A5,8 years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,GA,6.4,0
6425.0, 36 months,15.77,225.16,D,D1,1 year,RENT,41000.0,Fully Paid,debt_consolidation,NJ,2.87,0
12700.0, 36 months,17.97,458.95,D,D4,3 years,RENT,32760.0,Fully Paid,debt_consolidation,PA,34.32,0
35000.0, 36 months,13.99,1196.05,C,C4,10+ years,OWN,121000.0,Fully Paid,credit_card,NY,9.23,0
16000.0, 60 months,13.44,367.67,C,C3,5 years,MORTGAGE,110000.0,Current,debt_consolidation,IL,15.82,0
15000.0, 36 months,13.99,512.6,C,C4,2 years,OWN,48000.0,Charged Off,credit_card,NV,31.29,1
20550.0, 60 months,16.59,506.21,D,D2,10+ years,RENT,60000.0,Fully Paid,debt_consolidation,NV,26.38,0
25000.0, 36 months,6.99,771.82,A,A3,10+ years,MORTGAGE,127000.0,Fully Paid,home_improvement,TX,25.48,0
14000.0, 60 months,19.48,366.88,E,E2,10+ years,RENT,115000.0,Fully Paid,debt_consolidation,CA,13.36,0
16925.0, 60 months,21.48,462.46,E,E5,10+ years,RENT,47000.0,Charged Off,major_purchase,MN,22.09,1
4700.0, 36 months,13.44,159.36,C,C3,3 years,RENT,22000.0,Fully Paid,debt_consolidation,FL,17.64,0
5000.0, 36 months,8.49,157.82,B,B1,,OWN,25000.0,Fully Paid,debt_consolidation,KY,13.63,0
12000.0, 36 months,14.85,415.11,C,C5,2 years,MORTGAGE,92500.0,Fully Paid,debt_consolidation,GA,17.66,0
12000.0, 36 months,9.8,386.09,B,B3,10+ years,RENT,55000.0,Fully Paid,debt_consolidation,MD,12.61,0
15000.0, 36 months,6.99,463.09,A,A3,1 year,MORTGAGE,117000.0,Fully Paid,debt_consolidation,WA,4.66,0
4900.0, 36 months,13.44,166.15,C,C3,2 years,MORTGAGE,123000.0,Fully Paid,debt_consolidation,FL,25.6,0
18000.0, 36 months,7.49,559.83,A,A4,< 1 year,MORTGAGE,70000.0,Fully Paid,credit_card,MO,16.82,0
18000.0, 60 months,14.85,426.81,C,C5,5 years,RENT,48000.0,Charged Off,debt_consolidation,CO,19.76,1
25000.0, 36 months,17.27,894.69,D,D3,10+ years,MORTGAGE,120000.0,Charged Off,debt_consolidation,AL,21.33,1
15000.0, 36 months,12.88,504.55,C,C2,10+ years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,MI,13.92,0
3600.0, 36 months,11.48,118.68,B,B5,1 year,MORTGAGE,97000.0,Fully Paid,car,IL,18.93,0
33000.0, 36 months,8.49,1041.58,B,B1,5 years,MORTGAGE,92250.0,Fully Paid,other,VA,20.68,0
14950.0, 60 months,18.99,387.73,E,E1,10+ years,MORTGAGE,68000.0,Fully Paid,debt_consolidation,WI,31.36,0
15000.0, 36 months,12.88,504.55,C,C2,10+ years,MORTGAGE,154000.0,Fully Paid,debt_consolidation,NJ,35.77,0
7000.0, 36 months,16.59,248.15,D,D2,2 years,MORTGAGE,30100.0,Fully Paid,debt_consolidation,OH,25.68,0
15000.0, 60 months,16.59,369.49,D,D2,10+ years,RENT,35300.0,Current,debt_consolidation,KS,36.52,0
35000.0, 36 months,12.88,1177.27,C,C2,4 years,RENT,98000.0,Fully Paid,debt_consolidation,MO,18.93,0
8000.0, 36 months,8.49,252.51,B,B1,,MORTGAGE,58000.0,Fully Paid,credit_card,CA,5.9,0
20000.0, 36 months,11.99,664.2,C,C1,8 years,MORTGAGE,40000.0,Charged Off,credit_card,NY,22.84,1
14375.0, 60 months,19.89,379.98,E,E3,< 1 year,MORTGAGE,80000.0,Fully Paid,debt_consolidation,TX,37.32,0
21000.0, 36 months,9.17,669.46,B,B2,< 1 year,MORTGAGE,85000.0,Fully Paid,debt_consolidation,MA,10.51,0
3700.0, 36 months,12.88,124.46,C,C2,10+ years,OWN,65000.0,Fully Paid,debt_consolidation,VA,20.81,0
8400.0, 36 months,9.17,267.79,B,B2,10+ years,RENT,85000.0,Charged Off,credit_card,NH,26.77,1
7200.0, 36 months,11.48,237.36,B,B5,1 year,RENT,22000.0,Fully Paid,debt_consolidation,TX,23.57,0
16800.0, 36 months,8.49,530.26,B,B1,8 years,MORTGAGE,85400.0,Fully Paid,debt_consolidation,PA,17.27,0
9000.0, 36 months,5.32,271.04,A,A1,7 years,MORTGAGE,150000.0,Fully Paid,major_purchase,HI,0.63,0
6000.0, 36 months,13.99,205.04,C,C4,6 years,MORTGAGE,43700.0,Fully Paid,home_improvement,FL,31.87,0
34000.0, 36 months,10.78,1109.58,B,B4,7 years,RENT,76497.0,Fully Paid,debt_consolidation,NV,13.32,0
20000.0, 60 months,11.99,444.79,C,C1,10+ years,MORTGAGE,67000.0,Current,debt_consolidation,PA,6.52,0
16000.0, 36 months,12.88,538.18,C,C2,10+ years,MORTGAGE,91000.0,Charged Off,debt_consolidation,NJ,11.78,1
11200.0, 36 months,8.49,353.51,B,B1,10+ years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,MA,15.88,0
21000.0, 60 months,18.49,538.88,D,D5,10+ years,MORTGAGE,95000.0,Current,debt_consolidation,TX,34.84,0
16000.0, 60 months,12.88,363.07,C,C2,10+ years,MORTGAGE,65000.0,Current,credit_card,MI,39.56,0
6000.0, 36 months,7.91,187.77,A,A5,10+ years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,KY,19.42,0
9100.0, 36 months,6.49,278.87,A,A2,4 years,RENT,84000.0,Fully Paid,credit_card,OH,15.57,0
10000.0, 36 months,6.99,308.73,A,A3,10+ years,MORTGAGE,60000.0,Fully Paid,other,TN,29.15,0
28000.0, 60 months,10.78,605.73,B,B4,3 years,MORTGAGE,135000.0,Late (31-120 days),debt_consolidation,OH,26.15,0
30000.0, 60 months,27.49,924.87,G,G2,1 year,MORTGAGE,115000.0,Charged Off,other,CO,17.73,1
8450.0, 36 months,11.99,280.63,C,C1,10+ years,RENT,37380.0,Fully Paid,debt_consolidation,NC,15.09,0
8775.0, 36 months,22.45,337.17,F,F1,10+ years,RENT,75000.0,Fully Paid,credit_card,GA,20.37,0
6000.0, 36 months,5.32,180.69,A,A1,5 years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,TX,17.08,0
10000.0, 36 months,5.32,301.15,A,A1,10+ years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,WY,5.17,0
10000.0, 36 months,15.77,350.44,D,D1,4 years,RENT,128000.0,Charged Off,debt_consolidation,CA,36.23,1
7200.0, 36 months,17.27,257.67,D,D3,3 years,RENT,22000.0,Fully Paid,debt_consolidation,MD,38.63,0
20000.0, 60 months,14.85,474.23,C,C5,5 years,OWN,75000.0,Fully Paid,debt_consolidation,CA,18.76,0
20000.0, 36 months,9.17,637.58,B,B2,2 years,RENT,95750.0,Charged Off,debt_consolidation,FL,19.14,1
5000.0, 36 months,5.32,150.58,A,A1,8 years,MORTGAGE,130000.0,Fully Paid,debt_consolidation,CA,10.44,0
15000.0, 60 months,9.8,317.24,B,B3,< 1 year,MORTGAGE,35179.0,Charged Off,debt_consolidation,CO,23.47,1
23950.0, 36 months,17.97,865.49,D,D4,3 years,RENT,160000.0,Charged Off,credit_card,PA,18.41,1
15000.0, 36 months,10.78,489.52,B,B4,10+ years,MORTGAGE,160000.0,Fully Paid,debt_consolidation,FL,24.79,0
2250.0, 36 months,8.49,71.02,B,B1,< 1 year,MORTGAGE,60000.0,Fully Paid,credit_card,IN,16.88,0
14000.0, 36 months,13.44,474.69,C,C3,1 year,MORTGAGE,40000.0,Fully Paid,debt_consolidation,LA,37.39,0
14000.0, 36 months,12.88,470.91,C,C2,2 years,RENT,80000.0,Charged Off,debt_consolidation,CA,5.04,1
18000.0, 36 months,7.49,559.83,A,A4,3 years,MORTGAGE,83000.0,Fully Paid,debt_consolidation,VA,7.93,0
12000.0, 36 months,5.32,361.38,A,A1,3 years,MORTGAGE,72500.0,Fully Paid,other,MD,2.71,0
5600.0, 36 months,10.78,182.76,B,B4,10+ years,OWN,46000.0,Fully Paid,credit_card,MD,13.18,0
35000.0, 36 months,16.59,1240.72,D,D2,1 year,RENT,83000.0,Fully Paid,debt_consolidation,CA,25.52,0
8000.0, 36 months,12.88,269.09,C,C2,3 years,RENT,43500.0,Charged Off,other,GA,22.48,1
2400.0, 36 months,13.44,81.38,C,C3,3 years,RENT,26000.0,Fully Paid,debt_consolidation,WA,16.39,0
35000.0, 36 months,17.27,1252.56,D,D3,< 1 year,MORTGAGE,98000.0,Fully Paid,debt_consolidation,FL,19.74,0
35000.0, 60 months,10.78,757.16,B,B4,10+ years,MORTGAGE,140000.0,Current,credit_card,NC,16.46,0
7000.0, 36 months,12.88,235.46,C,C2,10+ years,OWN,55000.0,Fully Paid,other,AZ,37.22,0
8000.0, 36 months,11.99,265.68,C,C1,2 years,OWN,23200.0,Fully Paid,debt_consolidation,OR,33.78,0
6125.0, 36 months,17.27,219.2,D,D3,4 years,RENT,70000.0,Fully Paid,debt_consolidation,NY,17.36,0
10400.0, 36 months,13.44,352.63,C,C3,10+ years,MORTGAGE,150000.0,Charged Off,debt_consolidation,MO,18.51,1
30000.0, 36 months,7.91,938.85,A,A5,5 years,MORTGAGE,134000.0,Fully Paid,debt_consolidation,AL,17.1,0
4000.0, 36 months,14.85,138.37,C,C5,5 years,MORTGAGE,30000.0,Fully Paid,debt_consolidation,IL,8.18,0
10000.0, 36 months,10.78,326.35,B,B4,10+ years,MORTGAGE,125000.0,Fully Paid,debt_consolidation,FL,19.92,0
16000.0, 36 months,7.91,500.72,A,A5,< 1 year,MORTGAGE,50000.0,Fully Paid,debt_consolidation,KY,24.41,0
24000.0, 60 months,17.27,599.96,D,D3,10+ years,MORTGAGE,67000.0,Charged Off,home_improvement,NY,29.07,1
19225.0, 60 months,26.99,586.93,G,G1,< 1 year,MORTGAGE,56600.0,Charged Off,debt_consolidation,OH,18.21,1
13000.0, 60 months,12.88,295.0,C,C2,5 years,MORTGAGE,130000.0,Charged Off,home_improvement,OK,5.51,1
16800.0, 60 months,9.17,350.13,B,B2,7 years,MORTGAGE,52000.0,Current,debt_consolidation,OH,28.96,0
2000.0, 36 months,6.49,61.29,A,A2,3 years,OWN,35037.0,Fully Paid,credit_card,MD,8.51,0
19200.0, 36 months,5.32,578.21,A,A1,< 1 year,MORTGAGE,50000.0,Fully Paid,debt_consolidation,SC,19.24,0
10000.0, 60 months,13.44,229.79,C,C3,10+ years,RENT,140000.0,Fully Paid,debt_consolidation,CA,9.99,0
35000.0, 36 months,7.91,1095.33,A,A5,4 years,MORTGAGE,165000.0,Fully Paid,debt_consolidation,NY,18.89,0
15000.0, 36 months,12.88,504.55,C,C2,10+ years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,AL,36.4,0
35000.0, 36 months,15.77,1226.53,D,D1,< 1 year,RENT,84468.0,Fully Paid,debt_consolidation,NC,16.85,0
18000.0, 36 months,8.49,568.14,B,B1,< 1 year,RENT,55000.0,Fully Paid,credit_card,OH,27.17,0
8000.0, 36 months,9.8,257.39,B,B3,6 years,RENT,40000.0,Charged Off,debt_consolidation,CA,25.15,1
15000.0, 60 months,12.88,340.38,C,C2,10+ years,OWN,50000.0,Fully Paid,debt_consolidation,AZ,30.08,0
17400.0, 60 months,8.49,356.91,B,B1,10+ years,MORTGAGE,175000.0,Fully Paid,debt_consolidation,OR,7.04,0
35000.0, 36 months,11.99,1162.34,C,C1,10+ years,MORTGAGE,156000.0,Fully Paid,credit_card,TN,14.98,0
12000.0, 36 months,9.17,382.55,B,B2,3 years,RENT,100000.0,Fully Paid,debt_consolidation,IL,12.13,0
24000.0, 36 months,9.17,765.1,B,B2,10+ years,RENT,66000.0,Fully Paid,debt_consolidation,CA,23.98,0
8000.0, 36 months,7.91,250.36,A,A5,5 years,OWN,66500.0,Fully Paid,home_improvement,TX,29.22,0
16775.0, 60 months,19.89,443.41,E,E3,1 year,MORTGAGE,74000.0,Fully Paid,debt_consolidation,GA,29.91,0
8000.0, 36 months,8.49,252.51,B,B1,3 years,MORTGAGE,48000.0,Fully Paid,credit_card,AZ,15.15,0
21000.0, 36 months,10.78,685.33,B,B4,< 1 year,MORTGAGE,100000.0,Fully Paid,debt_consolidation,CO,29.75,0
20000.0, 60 months,13.44,459.58,C,C3,2 years,MORTGAGE,150000.0,Current,other,FL,5.73,0
10000.0, 36 months,12.88,336.37,C,C2,< 1 year,MORTGAGE,113000.0,Fully Paid,credit_card,OR,21.59,0
6000.0, 36 months,7.91,187.77,A,A5,< 1 year,MORTGAGE,81120.0,Fully Paid,debt_consolidation,NC,18.45,0
6000.0, 36 months,18.49,218.4,D,D5,,MORTGAGE,54744.0,Fully Paid,debt_consolidation,NJ,23.96,0
8400.0, 36 months,11.48,276.92,B,B5,< 1 year,RENT,80000.0,Fully Paid,credit_card,NY,13.92,0
10000.0, 60 months,12.88,226.92,C,C2,10+ years,RENT,33000.0,Fully Paid,credit_card,HI,23.23,0
6000.0, 36 months,9.17,191.28,B,B2,2 years,OWN,72000.0,Fully Paid,credit_card,CO,2.8,0
20000.0, 36 months,8.49,631.26,B,B1,10+ years,RENT,70000.0,Fully Paid,credit_card,NY,12.51,0
4600.0, 36 months,11.99,152.77,C,C1,,RENT,14688.0,Fully Paid,credit_card,FL,14.79,0
20000.0, 36 months,17.27,715.75,D,D3,10+ years,MORTGAGE,50000.0,Fully Paid,other,NC,33.75,0
15000.0, 36 months,9.17,478.19,B,B2,2 years,RENT,48112.0,Fully Paid,credit_card,CA,31.62,0
12000.0, 36 months,12.88,403.64,C,C2,4 years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,AZ,23.98,0
5000.0, 36 months,10.78,163.18,B,B4,10+ years,OWN,75000.0,Fully Paid,debt_consolidation,NC,16.7,0
6000.0, 36 months,10.78,195.81,B,B4,< 1 year,MORTGAGE,57000.0,Fully Paid,debt_consolidation,MD,18.34,0
10050.0, 60 months,17.27,251.23,D,D3,10+ years,RENT,34000.0,Current,credit_card,OH,18.6,0
6000.0, 36 months,5.32,180.69,A,A1,10+ years,RENT,43000.0,Fully Paid,debt_consolidation,NY,20.37,0
28000.0, 60 months,20.5,749.65,E,E4,10+ years,RENT,84000.0,Charged Off,debt_consolidation,CA,37.26,1
15000.0, 36 months,5.32,451.73,A,A1,3 years,OWN,81000.0,Fully Paid,credit_card,TX,16.95,0
10500.0, 36 months,8.49,331.42,B,B1,10+ years,MORTGAGE,168400.0,Fully Paid,other,TX,27.58,0
10000.0, 36 months,13.44,339.07,C,C3,3 years,MORTGAGE,34000.0,Fully Paid,debt_consolidation,MA,11.19,0
3600.0, 36 months,7.49,111.97,A,A4,< 1 year,MORTGAGE,62000.0,Fully Paid,debt_consolidation,MI,22.42,0
10000.0, 36 months,11.48,329.67,B,B5,10+ years,MORTGAGE,72000.0,Fully Paid,other,VA,26.9,0
30000.0, 36 months,8.49,946.89,B,B1,10+ years,RENT,115000.0,Fully Paid,credit_card,NV,13.54,0
8000.0, 36 months,11.99,265.68,C,C1,2 years,RENT,35000.0,Fully Paid,debt_consolidation,NY,10.12,0
15000.0, 60 months,16.59,369.49,D,D2,1 year,MORTGAGE,55000.0,Charged Off,debt_consolidation,CT,10.17,1
21600.0, 36 months,8.49,681.76,B,B1,2 years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,CO,17.42,0
12000.0, 36 months,9.17,382.55,B,B2,10+ years,MORTGAGE,105000.0,Fully Paid,credit_card,TN,16.86,0
28000.0, 36 months,7.91,876.26,A,A5,8 years,MORTGAGE,102000.0,Fully Paid,credit_card,IN,21.05,0
6400.0, 36 months,11.48,210.99,B,B5,10+ years,RENT,33000.0,Fully Paid,credit_card,FL,15.6,0
15000.0, 36 months,9.17,478.19,B,B2,10+ years,RENT,48000.0,Fully Paid,car,NY,12.2,0
13000.0, 36 months,7.91,406.84,A,A5,2 years,RENT,70000.0,Fully Paid,credit_card,TX,26.32,0
10000.0, 36 months,13.44,339.07,C,C3,3 years,RENT,80000.0,Fully Paid,credit_card,CT,15.56,0
24800.0, 36 months,7.91,776.12,A,A5,10+ years,MORTGAGE,95000.0,Fully Paid,debt_consolidation,CO,14.76,0
12000.0, 60 months,10.78,259.6,B,B4,10+ years,OWN,56000.0,Charged Off,other,AR,25.98,1
10800.0, 60 months,8.49,221.53,B,B1,9 years,MORTGAGE,96000.0,Late (31-120 days),car,NC,12.25,0
15000.0, 36 months,11.99,498.15,C,C1,1 year,MORTGAGE,65000.0,Fully Paid,debt_consolidation,CA,17.56,0
24000.0, 36 months,5.32,722.76,A,A1,3 years,MORTGAGE,120000.0,Fully Paid,credit_card,NJ,15.82,0
2000.0, 36 months,13.44,67.82,C,C3,10+ years,OWN,75600.0,Fully Paid,debt_consolidation,KY,10.17,0
22600.0, 36 months,15.77,791.99,D,D1,3 years,MORTGAGE,53867.0,Fully Paid,debt_consolidation,CA,25.31,0
13500.0, 36 months,23.13,523.5,F,F2,10+ years,RENT,50000.0,Charged Off,debt_consolidation,FL,25.3,1
6000.0, 36 months,10.78,195.81,B,B4,10+ years,MORTGAGE,66000.0,Charged Off,car,MN,19.96,1
20000.0, 60 months,9.8,422.98,B,B3,10+ years,MORTGAGE,84000.0,Current,credit_card,WV,23.27,0
5000.0, 36 months,6.49,153.23,A,A2,10+ years,OWN,55000.0,Fully Paid,debt_consolidation,NH,29.15,0
20000.0, 36 months,7.49,622.04,A,A4,10+ years,MORTGAGE,100000.0,Fully Paid,credit_card,MA,12.18,0
12000.0, 36 months,9.8,386.09,B,B3,10+ years,MORTGAGE,103000.0,Fully Paid,debt_consolidation,VA,18.54,0
32000.0, 36 months,11.48,1054.93,B,B5,10+ years,MORTGAGE,107000.0,Fully Paid,credit_card,VT,19.13,0
15200.0, 60 months,13.99,353.6,C,C4,10+ years,OWN,69998.0,Charged Off,debt_consolidation,MO,14.52,1
12500.0, 60 months,11.99,278.0,C,C1,< 1 year,MORTGAGE,60000.0,Fully Paid,debt_consolidation,NC,16.98,0
21000.0, 36 months,10.78,685.33,B,B4,4 years,MORTGAGE,81000.0,Fully Paid,debt_consolidation,IN,17.19,0
16000.0, 36 months,8.49,505.01,B,B1,3 years,RENT,35000.0,Fully Paid,credit_card,NE,24.49,0
24650.0, 36 months,11.48,812.63,B,B5,10+ years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,CA,22.64,0
11000.0, 36 months,7.91,344.25,A,A5,3 years,MORTGAGE,77000.0,Fully Paid,debt_consolidation,OH,28.73,0
22400.0, 60 months,14.85,531.14,C,C5,10+ years,RENT,70000.0,Fully Paid,credit_card,RI,18.69,0
